business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods (old),Police Districts,Supervisor Districts,Fire Prevention Districts,Zip Codes,Analysis Neighborhoods
38202,Ilobasco Restaurant & Pupuseria,2680 San Bruno Ave,San Francisco,CA,94134,37.727898,-122.403751,POINT (-122.403751 37.727898),,38202_20170912,09/12/2017 12:00:00 AM,,Routine - Unscheduled,38202_20170912_103131,Moderate risk vermin infestation,Moderate Risk,28,3,7,10,309,25
2854,SANRAKU,101 04th St 1/F,San Francisco,CA,94103,37.784548,-122.40419,POINT (-122.40419 37.784548),,2854_20161101,11/01/2016 12:00:00 AM,,Reinspection/Followup,,,,6,2,9,12,28853,8
1274,MORNING DUE,3698 17th St,San Francisco,CA,94104,37.762939,-122.428473,POINT (-122.428473 37.762939),14155627156,1274_20180809,08/09/2018 12:00:00 AM,,Routine - Unscheduled,1274_20180809_103120,Moderate risk food holding temperature,Moderate Risk,3,4,5,8,28862,5
438,Hawaii West,729 Vallejo St,San Francisco,CA,94133,37.798494,-122.409337,POINT (-122.409337 37.798494),,438_20181218,12/18/2018 12:00:00 AM,,Routine - Unscheduled,438_20181218_103145,Improper storage of equipment utensils or linens,Low Risk,4,1,10,3,308,6
5792,KEY ELEMENTARY SCHOOL,1530 43rd Ave,San Francisco,CA,94112,37.758108,-122.502465,POINT (-122.502465 37.758108),,5792_20170210,02/10/2017 12:00:00 AM,,Routine - Unscheduled,,,,35,8,3,1,56,35
67063,7-Eleven #2366-34977,527 Sutter St,San Francisco,CA,94102,37.789118,-122.409048,POINT (-122.409048 37.789118),,67063_20170705,07/05/2017 12:00:00 AM,,Routine - Unscheduled,67063_20170705_103103,High risk food holding temperature,High Risk,21,1,10,5,28852,21
63084,New Lien Hing,400 Clement St,San Francisco,CA,94118,37.783008,-122.463562,POINT (-122.463562 37.783008),,63084_20170424,04/24/2017 12:00:00 AM,,Routine - Unscheduled,63084_20170424_103131,Moderate risk vermin infestation,Moderate Risk,11,6,2,11,54,11
59934,Ted's Sports Bar & Grill,312 HARRIET St,San Francisco,CA,94103,37.775357,-122.402758,POINT (-122.402758 37.775357),,59934_20170109,01/09/2017 12:00:00 AM,,Routine - Unscheduled,59934_20170109_103129,Insufficient hot water or running water,Moderate Risk,34,2,9,14,28853,34
2907,Bon Appetit @ USF-Market Cafe,2130 FULTON St,San Francisco,CA,94117,37.775117,-122.452065,POINT (-122.452065 37.775117),,2907_20180918,09/18/2018 12:00:00 AM,,Routine - Unscheduled,2907_20180918_103103,High risk food holding temperature,High Risk,16,5,2,15,29492,18
64835,Jane,2123 Fillmore St,San Francisco,CA,94115,37.789404,-122.433954,POINT (-122.433954 37.789404),,64835_20170201,02/01/2017 12:00:00 AM,,Reinspection/Followup,,,,27,9,1,13,29490,30
2433,PUERTO ALEGRE NO. 2,2950 25th St,San Francisco,CA,94110,37.751208,-122.409162,POINT (-122.409162 37.751208),,2433_20180118,01/18/2018 12:00:00 AM,,Routine - Unscheduled,2433_20180118_103139,Improper food storage,Low Risk,19,4,7,2,28859,20
2343,GRAND MISSION DONUT & BAKERY,2195 MISSION St,San Francisco,CA,94110,37.761929,-122.419308,POINT (-122.419308 37.761929),14155628987,2343_20180619,06/19/2018 12:00:00 AM,,Routine - Unscheduled,2343_20180619_103161,Low risk vermin infestation,Low Risk,19,4,7,8,28859,20
3437,Fog Harbor Fish House,Pier 39  Space A202,San Francisco,CA,94133,37.80824,-122.410189,POINT (-122.410189 37.80824),,3437_20170717,07/17/2017 12:00:00 AM,,Routine - Unscheduled,3437_20170717_103105,Improper cooling methods,High Risk,23,1,10,3,308,23
3855,RAINBOW GROCERY,1745 FOLSOM St,San Francisco,CA,94103,37.769377,-122.41555,POINT (-122.41555 37.769377),,3855_20171004,10/04/2017 12:00:00 AM,,Routine - Unscheduled,3855_20171004_103133,Foods not protected from contamination,Moderate Risk,19,4,7,8,28853,20
7243,CASA LUCAS #3,4555 MISSION St,San Francisco,CA,94112,37.725432,-122.434216,POINT (-122.434216 37.725432),,7243_20171205,12/05/2017 12:00:00 AM,,Reinspection/Followup,,,,5,7,6,9,28861,7
59838,OTD,2232 Bush St,San Francisco,CA,94115,37.786988,-122.434074,POINT (-122.434074 37.786988),14155929578,59838_20170201,02/01/2017 12:00:00 AM,,Routine - Unscheduled,59838_20170201_103120,Moderate risk food holding temperature,Moderate Risk,27,9,11,13,29490,30
4643,CHEUNG HING CHINESE DELI & MEAT INC,323 Clement St,San Francisco,CA,94118,37.782993,-122.462709,POINT (-122.462709 37.782993),14155754259,4643_20180122,01/22/2018 12:00:00 AM,,Reinspection/Followup,,,,11,6,2,11,54,11
4678,BOUDIN BAKERY,399 10th Ave,San Francisco,CA,94118,37.781139,-122.468635,POINT (-122.468635 37.781139),,4678_20171117,11/17/2017 12:00:00 AM,,Reinspection/Followup,,,,11,6,2,11,54,11
63082,The Brick Yard,1787 Union St,San Francisco,CA,94123,37.797933,-122.428627,POINT (-122.428627 37.797933),14156677676,63082_20180322,03/22/2018 12:00:00 AM,,Reinspection/Followup,,,,17,9,1,13,57,13
75738,Bibimbar,380 Bush St #2,San Francisco,CA,94104,,,,,75738_20190521,05/21/2019 12:00:00 AM,,Routine - Unscheduled,75738_20190521_103102,Unclean hands or improper use of gloves,High Risk,,,,,,
7646,VALENCIA GROCERY,1300 VALENCIA St,San Francisco,CA,94110,37.752059,-122.420713,POINT (-122.420713 37.752059),14155646071,7646_20171012,10/12/2017 12:00:00 AM,,Routine - Unscheduled,7646_20171012_103161,Low risk vermin infestation,Low Risk,19,4,5,2,28859,20
62765,Great India Restaurant,6127 GEARY Blvd,San Francisco,CA,94121,37.779984,-122.485229,POINT (-122.485229 37.779984),,62765_20190318,03/18/2019 12:00:00 AM,,Routine - Unscheduled,62765_20190318_103105,Improper cooling methods,High Risk,26,6,2,11,55,29
26379,Sushi Kazu,841 Irving St,San Francisco,CA,94122,37.763983,-122.46709,POINT (-122.46709 37.763983),,26379_20170119,01/19/2017 12:00:00 AM,,Routine - Unscheduled,26379_20170119_103162,Other low risk violation,Low Risk,12,8,11,1,56,14
35592,Little Saigon Deli,131 Steuart St,San Francisco,CA,94105,37.792864,-122.392653,POINT (-122.392653 37.792864),,35592_20190228,02/28/2019 12:00:00 AM,,Routine - Unscheduled,35592_20190228_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,6,2,9,12,28855,8
2189,PRINCESS BAKERY,4617 MISSION St,San Francisco,CA,94112,37.724422,-122.434985,POINT (-122.434985 37.724422),,2189_20190308,03/08/2019 12:00:00 AM,,Reinspection/Followup,,,,5,7,6,9,28861,7
2797,MELS DRIVE-IN,1050 VAN NESS Ave,San Francisco,CA,94109,37.785358,-122.421357,POINT (-122.421357 37.785358),14155296357,2797_20181130,11/30/2018 12:00:00 AM,,Routine - Unscheduled,2797_20181130_103120,Moderate risk food holding temperature,Moderate Risk,36,9,11,13,28858,36
1555,Fino,1 Cosmo Pl,San Francisco,CA,94109,37.788094,-122.41176,POINT (-122.41176 37.788094),,1555_20170626,06/26/2017 12:00:00 AM,,Routine - Unscheduled,1555_20170626_103154,Unclean or degraded floors walls or ceilings,Low Risk,21,1,10,5,28852,21
1144,Star Bagels,1475 Polk St,San Francisco,CA,94109,37.790324,-122.420664,POINT (-122.420664 37.790324),,1144_20170919,09/19/2017 12:00:00 AM,,Reinspection/Followup,,,,21,9,10,13,28858,21
606,TSING TAO RESTAURANT,3107 CLEMENT St,San Francisco,CA,94121,37.781624,-122.492609,POINT (-122.492609 37.781624),,606_20170720,07/20/2017 12:00:00 AM,,Routine - Unscheduled,606_20170720_103120,Moderate risk food holding temperature,Moderate Risk,26,6,2,11,55,29
2646,THE PHOENIX BAR & RESTAURANT,811 VALENCIA St,San Francisco,CA,94110,37.759823,-122.421346,POINT (-122.421346 37.759823),,2646_20190508,05/08/2019 12:00:00 AM,,Routine - Unscheduled,2646_20190508_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,19,4,7,2,28859,20
3665,Tower Carwash,1601 Mission St,San Francisco,CA,94102,37.772025,-122.419112,POINT (-122.419112 37.772025),14155559274,3665_20180208,02/08/2018 12:00:00 AM,,Routine - Unscheduled,3665_20180208_103131,Moderate risk vermin infestation,Moderate Risk,19,2,9,8,28853,20
5940,Sts. Peter & Paul School,666 Filbert St,San Francisco,CA,94133,37.801278,-122.410384,POINT (-122.410384 37.801278),,5940_20181004,10/04/2018 12:00:00 AM,,Reinspection/Followup,,,,23,1,10,3,308,23
70823,Toma,3318 Steiner St,San Francisco,CA,94123,37.799997,-122.437726,POINT (-122.437726 37.799997),,70823_20180104,01/04/2018 12:00:00 AM,,Routine - Unscheduled,70823_20180104_103129,Insufficient hot water or running water,Moderate Risk,17,9,1,13,57,13
63755,Hana Zen Sushi & Yakitori Bar,Pier 39  Space M209,San Francisco,CA,94133,37.80824,-122.410189,POINT (-122.410189 37.80824),,63755_20171024,10/24/2017 12:00:00 AM,,Routine - Unscheduled,63755_20171024_103150,Improper or defective plumbing,Low Risk,23,1,10,3,308,23
65111,Cafe Fiore,3599 24th St,San Francisco,CA,94110,37.751951,-122.422827,POINT (-122.422827 37.751951),,65111_20190228,02/28/2019 12:00:00 AM,,Routine - Unscheduled,65111_20190228_103139,Improper food storage,Low Risk,19,4,5,2,28859,20
18047,Las Palmeras,2721 Mission St,San Francisco,CA,94110,37.753463,-122.418536,POINT (-122.418536 37.753463),,18047_20180821,08/21/2018 12:00:00 AM,,Reinspection/Followup,,,,19,4,7,2,28859,20
63047,Roam Artisan Burgers,1785 UNION St,San Francisco,CA,94123,37.797954,-122.428477,POINT (-122.428477 37.797954),14155414247,63047_20170530,05/30/2017 12:00:00 AM,,Complaint,,,,17,9,1,13,57,13
2632,MARTHA & BROS COFFEE CO,745 CORTLAND Ave,San Francisco,CA,94110,37.738927,-122.414757,POINT (-122.414757 37.738927),14155647779,2632_20190405,04/05/2019 12:00:00 AM,,Routine - Unscheduled,2632_20190405_103114,High risk vermin infestation,High Risk,2,7,7,2,28859,2
59574,Pan Lido Salvadoreno,3147 22nd St,San Francisco,CA,94110,37.755479,-122.417583,POINT (-122.417583 37.755479),14155283350,59574_20180226,02/26/2018 12:00:00 AM,,Reinspection/Followup,,,,19,4,7,2,28859,20
77,OMNI S.F. Hotel - Employee Cafeteria,"500 California St, Basement",San Francisco,CA,94104,37.792888,-122.403135,POINT (-122.403135 37.792888),,77_20190501,05/01/2019 12:00:00 AM,,Routine - Unscheduled,77_20190501_103120,Moderate risk food holding temperature,Moderate Risk,6,1,10,4,28854,8
741,MOZZARELLA DI BUFALA PIZZERIA II,069 WEST PORTAL Ave,San Francisco,CA,94127,37.740052,-122.466544,POINT (-122.466544 37.740052),14155668900,741_20180222,02/22/2018 12:00:00 AM,,Routine - Unscheduled,741_20180222_103144,Unapproved or unmaintained equipment or utensils,Low Risk,40,8,4,1,59,41
67067,Tupelo,1337 Grant Ave,San Francisco,CA,94133,37.799293,-122.407334,POINT (-122.407334 37.799293),,67067_20190404,04/04/2019 12:00:00 AM,,Reinspection/Followup,,,,23,1,10,3,308,23
4798,M & M SHORTSTOP,2145 GENEVA Ave,San Francisco,CA,94134,37.708427,-122.420353,POINT (-122.420353 37.708427),,4798_20190412,04/12/2019 12:00:00 AM,,Routine - Unscheduled,4798_20190412_103161,Low risk vermin infestation,Low Risk,39,7,8,9,309,40
1065,UNIVERSAL CAFE,2814 19th St,San Francisco,CA,94110,37.760487,-122.410662,POINT (-122.410662 37.760487),,1065_20180725,07/25/2018 12:00:00 AM,,Reinspection/Followup,,,,19,4,7,2,28859,20
2638,SF BAGEL CO. (KATZ BAGELS),3147 16th St,San Francisco,CA,94103,37.764814,-122.423089,POINT (-122.423089 37.764814),14155559050,2638_20180830,08/30/2018 12:00:00 AM,,Routine - Unscheduled,2638_20180830_103157,Food safety certificate or food handler card not available,Low Risk,19,4,5,8,28859,20
39667,Peet's Coffee & Tea,595 Market St  Suite #143,San Francisco,CA,94105,37.789437,-122.401111,POINT (-122.401111 37.789437),,39667_20180427,04/27/2018 12:00:00 AM,,Routine - Unscheduled,39667_20180427_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,6,2,9,12,28855,8
66695,Lee's Deli,280 Battery St,San Francisco,CA,94111,37.793996,-122.400096,POINT (-122.400096 37.793996),,66695_20170103,01/03/2017 12:00:00 AM,,Complaint,,,,6,1,10,4,28860,8
89599,La Boulange de San Francisco,222 Sutter St,San Francisco,CA,94108,,,,,89599_20190521,05/21/2019 12:00:00 AM,,Routine - Unscheduled,89599_20190521_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
3082,ONE MARKET RESTAURANT,1 MARKET St,San Francisco,CA,94105,37.794347,-122.394932,POINT (-122.394932 37.794347),,3082_20190403,04/03/2019 12:00:00 AM,,Routine - Unscheduled,3082_20190403_103105,Improper cooling methods,High Risk,6,2,9,4,28855,8
2233,The AA Bakery & Cafe,1068 Stockton St,San Francisco,CA,94108,37.795564,-122.40809,POINT (-122.40809 37.795564),,2233_20190102,01/02/2019 12:00:00 AM,,Routine - Unscheduled,2233_20190102_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,4,1,10,3,28857,6
7087,VALENCIA FARMER'S MARKET,1299 VALENCIA St,San Francisco,CA,94110,37.752162,-122.420585,POINT (-122.420585 37.752162),14155286863,7087_20180308,03/08/2018 12:00:00 AM,,Routine - Unscheduled,7087_20180308_103142,Unclean nonfood contact surfaces,Low Risk,19,4,7,2,28859,20
2737,CAFFE' ROMA,885 Bryant St,San Francisco,CA,94103,37.774677,-122.404222,POINT (-122.404222 37.774677),14155297662,2737_20180430,04/30/2018 12:00:00 AM,,Reinspection/Followup,,,,34,2,9,14,28853,34
97881,PICO LATIN STREET FOOD,900 NORTH POINT St Ste. J101,San Francisco,CA,94109,,,,,97881_20190521,05/21/2019 12:00:00 AM,,Routine - Unscheduled,97881_20190521_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
63860,Institute on Aging,3575 Geary Blvd,San Francisco,CA,94118,37.781233,-122.457669,POINT (-122.457669 37.781233),,63860_20181010,10/10/2018 12:00:00 AM,,Routine - Unscheduled,63860_20181010_103131,Moderate risk vermin infestation,Moderate Risk,16,6,2,11,54,18
7664,NORM'S MARKET,2201 BRYANT St,San Francisco,CA,94110,37.759045,-122.409726,POINT (-122.409726 37.759045),14155643031,7664_20180312,03/12/2018 12:00:00 AM,,Routine - Unscheduled,7664_20180312_103131,Moderate risk vermin infestation,Moderate Risk,19,4,7,2,28859,20
59935,Zantes Pizza,3489 MISSION St,San Francisco,CA,94110,37.741184,-122.422693,POINT (-122.422693 37.741184),,59935_20170505,05/05/2017 12:00:00 AM,,Routine - Unscheduled,59935_20170505_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,2,7,7,2,28859,2
61915,La Loma Produce Nos. 3 & 9 Inc,5652 MISSION St,San Francisco,CA,94112,37.710685,-122.447907,POINT (-122.447907 37.710685),14155589254,61915_20161103,11/03/2016 12:00:00 AM,,Routine - Unscheduled,61915_20161103_103138,Improper storage use or identification of toxic substances,Low Risk,25,7,6,9,28861,28
302,MOULIN ROUGE,887 GEARY St,San Francisco,CA,94109,37.786084,-122.417889,POINT (-122.417889 37.786084),,302_20180709,07/09/2018 12:00:00 AM,,Routine - Unscheduled,302_20180709_103142,Unclean nonfood contact surfaces,Low Risk,36,1,9,13,28858,36
70914,Fior d' Italia,2237 Mason St,San Francisco,CA,94133,37.804303,-122.413364,POINT (-122.413364 37.804303),,70914_20180907,09/07/2018 12:00:00 AM,,Reinspection/Followup,,,,23,1,10,3,308,23
905,Working Girls' Cafe',0259 Kearny St,San Francisco,CA,94108,37.790477,-122.404033,POINT (-122.404033 37.790477),,905_20181130,11/30/2018 12:00:00 AM,,Reinspection/Followup,,,,6,1,10,5,28857,8
37755,The Grind Cafe,783 Haight St,San Francisco,CA,94117,37.771483,-122.435127,POINT (-122.435127 37.771483),,37755_20180530,05/30/2018 12:00:00 AM,,Routine - Unscheduled,37755_20180530_103132,Improper thawing methods,Moderate Risk,9,5,11,15,29492,3
62688,Auntie April's,4618 03rd St,San Francisco,CA,94124,37.736277,-122.390334,POINT (-122.390334 37.736277),,62688_20180524,05/24/2018 12:00:00 AM,,Routine - Unscheduled,62688_20180524_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,1,3,8,10,58,1
279,Inga Donuts,1026 Hyde St,San Francisco,CA,94109,37.790347,-122.417227,POINT (-122.417227 37.790347),,279_20171010,10/10/2017 12:00:00 AM,,Routine - Unscheduled,279_20171010_103133,Foods not protected from contamination,Moderate Risk,21,1,10,13,28858,21
2836,Hard Rock Cafe,Pier 39  Building Q1,San Francisco,CA,94133,37.80824,-122.410189,POINT (-122.410189 37.80824),,2836_20161011,10/11/2016 12:00:00 AM,,Reinspection/Followup,,,,23,1,10,3,308,23
4894,SUNRISE MARKET,688 Haight St,San Francisco,CA,94117,37.771748,-122.433493,POINT (-122.433493 37.771748),,4894_20180508,05/08/2018 12:00:00 AM,,Routine - Unscheduled,4894_20180508_103152,Unclean unmaintained or improperly constructed toilet facilities,Low Risk,9,5,11,15,29492,3
38530,Portico IV,550 Market St,San Francisco,CA,94104,37.789804,-122.40077,POINT (-122.40077 37.789804),14155399994,38530_20171120,11/20/2017 12:00:00 AM,,Routine - Unscheduled,38530_20171120_103139,Improper food storage,Low Risk,6,2,10,4,28854,8
69799,Lers Ros Thai Noodle,730 Larkin St,San Francisco,CA,94109,37.784741,-122.417754,POINT (-122.417754 37.784741),,69799_20181001,10/01/2018 12:00:00 AM,,Routine - Unscheduled,69799_20181001_103114,High risk vermin infestation,High Risk,36,9,9,7,28858,36
61427,Nick's Foods,1659 MARKET St,San Francisco,CA,94103,37.773337,-122.421553,POINT (-122.421553 37.773337),,61427_20161012,10/12/2016 12:00:00 AM,,Reinspection/Followup,,,,19,2,9,8,28853,20
2358,TAQUERIA SAN JOSE #1,2830 MISSION St,San Francisco,CA,94110,37.751687,-122.418455,POINT (-122.418455 37.751687),14155280203,2358_20181010,10/10/2018 12:00:00 AM,,Reinspection/Followup,,,,19,4,7,2,28859,20
13831,Focaccia Market Bakery,119 Sacramento St A,San Francisco,CA,94111,37.794543,-122.397037,POINT (-122.397037 37.794543),,13831_20171115,11/15/2017 12:00:00 AM,,Routine - Unscheduled,13831_20171115_103154,Unclean or degraded floors walls or ceilings,Low Risk,6,1,10,3,28860,8
62064,California Grocery,123 Eddy St,San Francisco,CA,94102,37.784303,-122.409647,POINT (-122.409647 37.784303),14155448608,62064_20171016,10/16/2017 12:00:00 AM,,Routine - Unscheduled,62064_20171016_103156,Permit license or inspection report not posted,Low Risk,36,10,9,14,28852,36
37115,Pasilla,359 Kearny St,San Francisco,CA,94108,37.791534,-122.404214,POINT (-122.404214 37.791534),,37115_20170922,09/22/2017 12:00:00 AM,,Routine - Unscheduled,37115_20170922_103157,Food safety certificate or food handler card not available,Low Risk,6,1,10,5,28854,8
1811,MOONLIGHT CAFE,634 CORTLAND Ave,San Francisco,CA,94110,37.738923,-122.415293,POINT (-122.415293 37.738923),,1811_20190207,02/07/2019 12:00:00 AM,,Routine - Unscheduled,1811_20190207_103103,High risk food holding temperature,High Risk,2,7,7,2,28859,2
63082,The Brick Yard,1787 Union St,San Francisco,CA,94123,37.797933,-122.428627,POINT (-122.428627 37.797933),14156677676,63082_20170512,05/12/2017 12:00:00 AM,,Routine - Unscheduled,63082_20170512_103142,Unclean nonfood contact surfaces,Low Risk,17,9,1,13,57,13
35855,Lava Restaurant & Lounge,527 BRYANT St,San Francisco,CA,94107,37.780728,-122.396522,POINT (-122.396522 37.780728),,35855_20171218,12/18/2017 12:00:00 AM,,Routine - Unscheduled,35855_20171218_103120,Moderate risk food holding temperature,Moderate Risk,34,2,9,6,28856,34
60473,Dong Baek Korean Restaurant,631 O'Farrell St,San Francisco,CA,94109,37.785503,-122.415157,POINT (-122.415157 37.785503),,60473_20180515,05/15/2018 12:00:00 AM,,Routine - Unscheduled,60473_20180515_103109,Unclean or unsanitary food contact surfaces,High Risk,36,10,9,7,28858,36
824,BABY'S EATERY AND PALABOK,4609 MISSION St,San Francisco,CA,94112,37.724579,-122.434879,POINT (-122.434879 37.724579),,824_20170719,07/19/2017 12:00:00 AM,,Reinspection/Followup,,,,25,7,6,9,28861,28
6863,Cheese Plus,2001 Polk St,San Francisco,CA,94109,37.795273,-122.421665,POINT (-122.421665 37.795273),,6863_20170809,08/09/2017 12:00:00 AM,,Routine - Unscheduled,6863_20170809_103129,Insufficient hot water or running water,Moderate Risk,32,9,10,13,28858,32
2325,THE CITRUS CLUB,1790 HAIGHT St,San Francisco,CA,94117,37.769428,-122.451604,POINT (-122.451604 37.769428),14155759656,2325_20170131,01/31/2017 12:00:00 AM,,Reinspection/Followup,,,,9,5,11,15,29492,3
3838,CAFE PICARO,3120 16th St,San Francisco,CA,94103,37.764908,-122.422442,POINT (-122.422442 37.764908),14155434089,3838_20170207,02/07/2017 12:00:00 AM,,Complaint,,,,19,4,5,8,28853,20
60555,Farm Fresh Underground,1650 Holloway Ave LC,San Francisco,CA,94132,37.720894,-122.478029,POINT (-122.478029 37.720894),,60555_20171213,12/13/2017 12:00:00 AM,,Routine - Unscheduled,,,,14,8,4,1,64,16
4665,7-ELEVEN #20473,2222 TARAVAL St,San Francisco,CA,94116,37.742448,-122.490032,POINT (-122.490032 37.742448),,4665_20171016,10/16/2017 12:00:00 AM,,Routine - Unscheduled,4665_20171016_103138,Improper storage use or identification of toxic substances,Low Risk,35,8,3,1,29491,35
36840,Four Barrel Coffee,375 Valencia St,San Francisco,CA,94103,37.766994,-122.422035,POINT (-122.422035 37.766994),14155996594,36840_20180614,06/14/2018 12:00:00 AM,,Routine - Unscheduled,36840_20180614_103114,High risk vermin infestation,High Risk,19,4,7,8,28853,20
3870,LA ALTENA,3346 MISSION St,San Francisco,CA,94110,37.743206,-122.421546,POINT (-122.421546 37.743206),14155648415,3870_20190403,04/03/2019 12:00:00 AM,,Reinspection/Followup,3870_20190403_103133,Foods not protected from contamination,Moderate Risk,2,7,7,2,28859,2
71696,B. Patisserie LLC,2821 CALIFORNIA St,San Francisco,CA,94115,37.788014,-122.440756,POINT (-122.440756 37.788014),,71696_20181205,12/05/2018 12:00:00 AM,,Routine - Unscheduled,71696_20181205_103103,High risk food holding temperature,High Risk,27,6,1,13,29490,30
69799,Lers Ros Thai Noodle,730 Larkin St,San Francisco,CA,94109,37.784741,-122.417754,POINT (-122.417754 37.784741),,69799_20170118,01/18/2017 12:00:00 AM,,Routine - Unscheduled,69799_20170118_103145,Improper storage of equipment utensils or linens,Low Risk,36,9,9,7,28858,36
63191,Alexander's Steakhouse,448 BRANNAN St,San Francisco,CA,94107,37.779153,-122.395569,POINT (-122.395569 37.779153),,63191_20170111,01/11/2017 12:00:00 AM,,Routine - Unscheduled,63191_20170111_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,34,2,9,6,28856,34
1008,VALENCIA PIZZA & PASTA,801 VALENCIA St,San Francisco,CA,94110,37.759944,-122.421356,POINT (-122.421356 37.759944),14155641882,1008_20190403,04/03/2019 12:00:00 AM,,Routine - Unscheduled,1008_20190403_103142,Unclean nonfood contact surfaces,Low Risk,19,4,7,2,28859,20
1702,EL TOREADOR FONDA MEXICANA RESTAURANT,050 WEST PORTAL Ave,San Francisco,CA,94127,37.74033,-122.466412,POINT (-122.466412 37.74033),,1702_20180202,02/02/2018 12:00:00 AM,,Reinspection/Followup,,,,40,8,4,1,59,41
33125,L & L Hawaiian Barbecue,312 Kearny St,San Francisco,CA,94108,37.790947,-122.404026,POINT (-122.404026 37.790947),,33125_20181116,11/16/2018 12:00:00 AM,,Reinspection/Followup,,,,6,1,10,4,28854,8
69786,Drumm Liquors,15 Drumm St,San Francisco,CA,94111,37.79381,-122.396481,POINT (-122.396481 37.79381),,69786_20181119,11/19/2018 12:00:00 AM,,Routine - Unscheduled,69786_20181119_103145,Improper storage of equipment utensils or linens,Low Risk,6,1,10,4,28855,8
5927,CORNERSTONES ACADEMY,801 SILVER Ave,San Francisco,CA,94134,37.729108,-122.418728,POINT (-122.418728 37.729108),,5927_20180207,02/07/2018 12:00:00 AM,,Routine - Unscheduled,,,,28,3,7,9,309,25
35855,Lava Restaurant & Lounge,527 BRYANT St,San Francisco,CA,94107,37.780728,-122.396522,POINT (-122.396522 37.780728),,35855_20190410,04/10/2019 12:00:00 AM,,Routine - Unscheduled,35855_20190410_103145,Improper storage of equipment utensils or linens,Low Risk,34,2,9,6,28856,34
2548,NOAH'S NEW YORK BAGELS #2120,3519 CALIFORNIA St,San Francisco,CA,94118,37.786564,-122.451887,POINT (-122.451887 37.786564),,2548_20181003,10/03/2018 12:00:00 AM,,Routine - Unscheduled,2548_20181003_103103,High risk food holding temperature,High Risk,31,6,1,11,54,31
3819,SAFEWAY #667,5290 DIAMOND HEIGHTS Blvd,San Francisco,CA,94131,37.744076,-122.438684,POINT (-122.438684 37.744076),14155827744,3819_20171031,10/31/2017 12:00:00 AM,,Routine - Unscheduled,3819_20171031_103154,Unclean or degraded floors walls or ceilings,Low Risk,7,7,5,2,63,10
3025,PEKING RESTAURANT,1375 NORIEGA St,San Francisco,CA,94122,37.754086,-122.47835,POINT (-122.47835 37.754086),,3025_20190430,04/30/2019 12:00:00 AM,,Routine - Unscheduled,3025_20190430_103157,Food safety certificate or food handler card not available,Low Risk,35,8,3,1,56,35
7558,Seafood Center,831 Clement St,San Francisco,CA,94118,37.782724,-122.46826,POINT (-122.46826 37.782724),,7558_20180611,06/11/2018 12:00:00 AM,,Reinspection/Followup,,,,11,6,2,11,54,11
37171,InterContinental San Francisco Club Lounge,888 Howard St 6th Floor,San Francisco,CA,94103,37.781664,-122.404778,POINT (-122.404778 37.781664),,37171_20180123,01/23/2018 12:00:00 AM,,Routine - Unscheduled,,,,34,2,9,12,28853,34
1526,CHOUQUET'S,2500 WASHINGTON St,San Francisco,CA,94115,37.791607,-122.434563,POINT (-122.434563 37.791607),,1526_20180806,08/06/2018 12:00:00 AM,,Routine - Unscheduled,1526_20180806_103118,Employee eating or smoking,Moderate Risk,27,9,1,13,29490,30
5885,Spring Valley Elementary School,1451 Jackson St,San Francisco,CA,94109,37.794434,-122.418857,POINT (-122.418857 37.794434),,5885_20180214,02/14/2018 12:00:00 AM,,Routine - Unscheduled,,,,32,1,10,5,28858,32
1090,Tricolore Caffe' and Pizzeria,590 Washington St,San Francisco,CA,94111,37.795614,-122.403104,POINT (-122.403104 37.795614),,1090_20170504,05/04/2017 12:00:00 AM,,Routine - Unscheduled,1090_20170504_103120,Moderate risk food holding temperature,Moderate Risk,4,1,10,3,28860,6
9710,RICKSHAW STOP,155 FELL ST,San Francisco,CA,94102,37.776223,-122.420497,POINT (-122.420497 37.776223),14150286135,9710_20190115,01/15/2019 12:00:00 AM,,Routine - Unscheduled,9710_20190115_103161,Low risk vermin infestation,Low Risk,10,9,11,7,28852,9
25161,Westin St Francis - Main Kitchen,335 Powell St 2nd Floor,San Francisco,CA,94102,37.7877,-122.408345,POINT (-122.408345 37.7877),,25161_20170308,03/08/2017 12:00:00 AM,,Routine - Unscheduled,25161_20170308_103120,Moderate risk food holding temperature,Moderate Risk,36,1,10,5,28852,36
69706,The Bagelry of S.F.,2139 A Polk St,San Francisco,CA,94109,37.796308,-122.421907,POINT (-122.421907 37.796308),,69706_20161021,10/21/2016 12:00:00 AM,,Routine - Unscheduled,69706_20161021_103156,Permit license or inspection report not posted,Low Risk,32,9,10,13,28858,32
